response,stim,subj_idx,rt
1.0,CP,17991,1.061641823966056
1.0,SS,17991,0.8477577275280055
1.0,CS,17991,0.9304584711371717
1.0,US,17991,0.8855503492450225
1.0,SS,17991,0.9682304077978188
1.0,SS,17991,0.8823385527502978
1.0,US,17991,1.0849957736209035
1.0,SS,17991,0.8961766242446174
1.0,SS,17991,0.9467479459653987
1.0,US,17991,1.0767629856018175
1.0,CP,17991,0.7600004304586037
nan,SS,17991,nan
1.0,CP,17991,0.9432769019695115
1.0,CP,17991,1.3063802560700424
1.0,CS,17991,0.8419402966428606
1.0,CP,17991,1.2605568331910035
1.0,SS,17991,0.7405581372640881
1.0,CP,17991,0.7671724092306249
1.0,US,17991,1.1384052042667463
1.0,SS,17991,1.060795544355642
1.0,CP,17991,0.8789235331660166
1.0,US,17991,1.3295975826840731
1.0,CS,17991,1.314017232032711
1.0,CS,17991,1.1139803148889769
1.0,SS,17991,0.8280877934339514
1.0,CS,17991,0.959286922492538
1.0,CP,17991,0.873799372026042
1.0,CS,17991,0.9086083765578223
1.0,CP,17991,0.7671133528965584
1.0,CS,17991,0.8177300842871773
1.0,CS,17991,0.8363883305046329
1.0,US,17991,0.823004563259019
1.0,SS,17991,0.7937495852493157
1.0,US,17991,0.8516607845176623
1.0,US,17991,0.8623429966992262
1.0,CS,17991,1.04093452088091
1.0,US,17991,0.7801736758719926
1.0,CP,17991,0.8388244027737528
1.0,US,17991,1.128898199292962
1.0,CS,17991,0.7479639681696426
1.0,SS,17991,0.8381132693448308
1.0,US,17991,1.56119969219435
1.0,SS,17991,0.6967689575412805
1.0,US,17991,0.9312433242212137
1.0,SS,17991,0.8219087124343787
1.0,CS,17991,1.5689854670199566
1.0,SS,17991,0.9605035028198472
1.0,US,17991,1.2750551090175577
1.0,SS,17991,0.6910406224924373
1.0,CP,17991,1.190094258996396
1.0,SS,17991,1.0302083518254221
1.0,CP,17991,0.8173692643449613
1.0,US,17991,1.1628911351672286
1.0,CS,17991,1.1154057339845167
1.0,CP,17991,0.9814083922647114
1.0,SS,17991,1.1680030964253092
1.0,CP,17991,1.2079665542623843
1.0,SS,17991,0.6805784022253647
1.0,CP,17991,0.6346325082868134
1.0,CP,17991,0.6772858657295728
1.0,SS,17991,0.9204258876525273
1.0,CS,17991,1.6504869916716416
1.0,CS,17991,1.1064302149625291
1.0,CP,17991,1.013689362200239
1.0,CS,17991,1.5442472247468686
1.0,US,17991,0.9922250467898266
1.0,CP,17991,1.5382600663069752
1.0,CP,17991,1.9621267001111846
1.0,CS,17991,1.0663084353782324
nan,CS,17991,nan
0.0,US,17991,3.3594398290879326
1.0,US,17991,1.2238655787132302
1.0,SS,17991,0.9753733005600225
1.0,CS,17991,0.8664440761858714
1.0,CS,17991,1.0125894838511158
1.0,US,17991,0.6792114439067518
1.0,US,17991,0.801800734585413
1.0,CS,17991,0.8524931678111898
1.0,CP,17991,0.7191608971443202
1.0,US,17991,0.7697454835306416
1.0,SS,17991,0.9648507275687734
1.0,US,17991,1.071592494385186
1.0,US,17991,1.074124174509052
1.0,SS,17991,1.2441696871155727
1.0,CS,17991,2.4201611287498963
1.0,US,17991,1.1641279343348288
1.0,SS,17991,1.4440667898761603
1.0,CP,17991,2.252029030532867
1.0,SS,17991,0.9561164148981334
1.0,SS,17991,1.463124696540035
1.0,CP,17991,1.4385466769817867
0.0,SS,17991,1.470490790599797
1.0,US,17991,1.6545990919603355
1.0,CP,17991,1.367114711445538
1.0,SS,17991,1.0469041104097414
1.0,CP,17991,1.2095961499380792
1.0,SS,17991,0.7770335777513537
1.0,CP,17991,0.8841412628335092
1.0,CP,17991,1.2782701359556086
1.0,CS,17991,0.8382413681083563
1.0,SS,17991,1.4254059929953655
1.0,CS,17991,1.5607599098984792
1.0,CP,17991,0.30477488035285205
1.0,CP,17991,0.8759474055532337
0.0,CS,17991,1.2225994017699122
1.0,US,17991,1.5185984098443441
1.0,CS,17991,1.2620270122588408
1.0,CS,17991,1.5099083367858839
1.0,CP,17991,1.110364658976323
1.0,CS,17991,0.7045860351718147
1.0,US,17991,0.7956767846626462
1.0,US,17991,0.8616558178709965
1.0,CP,17991,1.6962904363390408
1.0,CS,17991,1.5928281428805349
1.0,US,17991,1.7688230803159968
1.0,CS,17991,1.024342951581275
1.0,CS,17991,0.7953653628155735
1.0,US,17991,0.661348719653688
1.0,SS,17991,0.920608753542183
1.0,US,17991,0.9386450313486421
0,CP,18288,1.3139537033202942
1,SS,18288,1.3459648136140459
0,CS,18288,3.5852038824541523
1,US,18288,1.249746566718386
1,SS,18288,1.0652677810157911
1,SS,18288,1.3798878366269491
1,US,18288,1.4923201211149717
1,SS,18288,1.3236652530922584
1,SS,18288,1.45179245800864
1,US,18288,1.5317797512179823
1,CP,18288,2.6201183842549653
1,SS,18288,1.076094298137832
1,CP,18288,1.6307731760789466
1,CP,18288,1.2781515831266006
1,CS,18288,1.3585281991727243
1,CP,18288,1.3264858915572404
1,SS,18288,1.518037538851786
1,CP,18288,1.3259555701861245
1,US,18288,1.3504436143539351
1,SS,18288,1.341817398686544
1,CP,18288,2.1818607526947744
1,US,18288,1.549790786984886
1,CS,18288,1.6620265060919337
1,CS,18288,1.9176003499123908
1,SS,18288,1.4220926354701078
1,CS,18288,1.4455266421136912
1,CP,18288,1.9415200475905294
1,CS,18288,1.7972524911601795
1,CP,18288,1.7017534489896207
1,CS,18288,1.7092666644384735
1,CS,18288,2.269197126510335
1,US,18288,1.6292795877925528
0,SS,18288,1.9096292148187786
1,US,18288,1.4214856322141713
1,US,18288,1.4770750683437655
1,CS,18288,1.0135820796222106
1,US,18288,1.2237136355433904
1,CP,18288,1.5601519731444569
1,US,18288,2.087489722878672
1,CS,18288,1.4159671473644266
1,SS,18288,1.1679803133501991
1,US,18288,1.359322620965031
1,SS,18288,1.3113209225375613
1,US,18288,1.399699371695533
1,SS,18288,1.1757920208674477
1,CS,18288,1.7911507048374915
1,SS,18288,1.3270787940564333
1,US,18288,1.4951036548609409
1,SS,18288,1.3190897472741199
1,CP,18288,1.454945453817345
1,SS,18288,1.3269907966750907
1,CP,18288,1.6071911445833393
1,US,18288,1.4547414981734619
1,CS,18288,1.7375684427406668
1,CP,18288,1.671336936280568
1,SS,18288,1.2546537260459445
1,CP,18288,1.343040254263542
1,SS,18288,1.3110773957450874
1,CP,18288,1.302546056387655
1,CP,18288,1.6223550367958524
1,SS,18288,1.2144785848431638
1,CS,18288,1.4229021385745
1,CS,18288,1.4143600491952384
1,CP,18288,1.0783549549159943
1,CS,18288,2.0494255923767923
1,US,18288,1.4810331607732223
1,CP,18288,1.4413991270594124
1,CP,18288,1.4567690593466978
1,CS,18288,1.6172476635765634
1,CS,18288,1.2171839779020956
1,US,18288,1.193250982561949
1,US,18288,1.2891137448277732
1,SS,18288,1.3046322644349857
1,CS,18288,1.7048841115829418
1,CS,18288,1.5128418283675273
1,US,18288,1.2644605852583481
1,US,18288,1.312429955416519
1,CS,18288,1.8483106427411258
1,CP,18288,1.2487097731427639
1,US,18288,1.4646673024344636
1,SS,18288,1.1842283575861074
1,US,18288,1.640126994365346
1,US,18288,1.4160834906324453
1,SS,18288,1.1524937670874351
1,CS,18288,1.976460141770076
1,US,18288,1.775895663029587
1,SS,18288,1.2904007426022872
0,CP,18288,1.4638718970782065
1,SS,18288,1.423907930337009
1,SS,18288,1.655717783356522
1,CP,18288,1.503805604943409
1,SS,18288,1.3361414594037342
1,US,18288,1.2156046270611114
1,CP,18288,1.2880610939191683
1,SS,18288,1.5115764449328708
1,CP,18288,1.8239370619412512
1,SS,18288,1.6154306602547877
1,CP,18288,1.303807680020327
1,CP,18288,1.4078745316128334
1,CS,18288,1.8633225066678278
1,SS,18288,1.0953433038794174
1,CS,18288,1.3301751371909631
1,CP,18288,1.5783184180108947
1,CP,18288,1.4663845657687489
1,CS,18288,2.6497192037240893
1,US,18288,2.6657758741130237
1,CS,18288,1.3457408738777303
1,CS,18288,1.377696829402339
1,CP,18288,1.4896428333195217
1,CS,18288,1.2820479396286828
1,US,18288,1.6815153540228494
1,US,18288,1.9054207888566452
1,CP,18288,1.59354356489348
1,CS,18288,1.745361739267537
1,US,18288,1.2013067071493424
1,CS,18288,1.5942607453434903
1,CS,18288,1.1372302070722071
1,US,18288,1.3322141071057558
1,SS,18288,1.2762665695245232
1,US,18288,1.1641904795178561
1,CP,18325,1.9253437953057073
1,SS,18325,1.0765652392747143
1,CS,18325,1.3271947392695438
1,US,18325,1.6071586290217965
1,SS,18325,0.9511698593328219
1,SS,18325,1.3856895838137007
1,US,18325,1.4903314180010057
1,SS,18325,1.1228910305899262
1,SS,18325,1.692167359808991
1,US,18325,1.4448176139724183
1,CP,18325,2.740796889882631
1,SS,18325,1.1081561786263592
1,CP,18325,1.774700112292976
1,CP,18325,1.2872548852506043
1,CS,18325,1.3265537542988568
1,CP,18325,1.271104391461904
1,SS,18325,1.0231010216664345
1,CP,18325,1.825072530304169
1,US,18325,1.2257058061541102
1,SS,18325,1.6649216454945872
1,CP,18325,1.296956556612713
1,US,18325,1.9049409468714202
1,CS,18325,0.9688362225408582
1,CS,18325,1.0920859613590892
1,SS,18325,1.3260733885440459
1,CS,18325,1.238019344489203
1,CP,18325,1.6945758990966624
1,CS,18325,3.365867919269249
1,CP,18325,1.8778566879557275
1,CS,18325,1.2457892599686602
1,CS,18325,1.5096997914556596
1,US,18325,1.165746249711674
1,SS,18325,1.4057527406530426
1,US,18325,0.9822076670109254
1,US,18325,0.9766462386830881
1,CS,18325,1.1469105756023055
1,US,18325,1.5947308555330437
1,CP,18325,0.9553274937586593
1,US,18325,1.0613672685710753
1,CS,18325,0.8879238743118094
1,SS,18325,0.93917626304642
1,US,18325,0.9016973149921341
1,SS,18325,1.2238190537302671
1,US,18325,2.143671802404242
1,SS,18325,0.7763270295472466
1,CS,18325,2.0347842759601917
1,SS,18325,0.8182966923670847
1,US,18325,0.9087069962602072
1,SS,18325,0.7915270064868309
1,CP,18325,1.1541014708388957
1,SS,18325,0.7619781990995307
1,CP,18325,2.036751169552417
1,US,18325,0.7165366316085056
1,CS,18325,1.5592171678079012
1,CP,18325,0.8231507705108925
1,SS,18325,0.7697335716218277
1,CP,18325,1.1248759231593795
1,SS,18325,1.223055134902097
1,CP,18325,0.7909991166945929
1,CP,18325,1.1862741104280303
1,SS,18325,1.0254791485779151
1,CS,18325,0.8607642085844418
1,CS,18325,0.8627507073460947
1,CP,18325,1.073486241089313
1,CS,18325,1.7640414150932884
1,US,18325,0.7400496305356228
1,CP,18325,0.7186494540751482
0,CP,18325,1.2172164308847186
1,CS,18325,1.2491440840594805
1,CS,18325,1.5615889782332033
1,US,18325,0.7293143384233645
1,US,18325,1.5956202949698763
1,SS,18325,1.148248479531503
1,CS,18325,1.0601750919900041
1,CS,18325,1.7900764485307263
1,US,18325,0.9268486088692498
1,US,18325,1.369234093985142
1,CS,18325,0.6732974483402359
1,CP,18325,0.931370439848024
1,US,18325,0.685899839581225
1,SS,18325,1.8885223994625449
1,US,18325,0.760517710223894
1,US,18325,0.5871981732323093
1,SS,18325,0.9343325289003133
1,CS,18325,1.0163773899880653
1,US,18325,0.8676232115822131
1,SS,18325,0.8055714966062624
1,CP,18325,0.968318583502878
1,SS,18325,0.746928810194504
1,SS,18325,0.7340495312766961
1,CP,18325,1.0241847682450498
1,SS,18325,0.7708073231133312
1,US,18325,1.0774082976568025
1,CP,18325,1.1205073030610038
1,SS,18325,0.6745614553985888
1,CP,18325,0.9332908471108112
1,SS,18325,0.8963011680486943
1,CP,18325,1.1710379761175318
1,CP,18325,0.843004881741308
1,CS,18325,0.8130380944264743
1,SS,18325,0.7835892800208057
1,CS,18325,0.7303291811629151
1,CP,18325,1.6534301105884879
1,CP,18325,0.9649391792577262
1,CS,18325,0.791408560342461
1,US,18325,0.7781106638326492
1,CS,18325,0.6926410461303476
1,CS,18325,0.6394439075986611
1,CP,18325,0.7619702914605568
1,CS,18325,0.6851790653604439
1,US,18325,0.7277869639758592
1,US,18325,0.6258067676635619
1,CP,18325,0.5484704197956489
1,CS,18325,0.6715775925165417
1,US,18325,0.6975189193797178
1,CS,18325,0.5968506421761504
1,CS,18325,0.7989439747741471
1,US,18325,0.9614162403875071
1,SS,18325,0.7166875595305555
1,US,18325,1.0387041678779951
1,CP,18333,2.4512633636236387
1,SS,18333,1.18735081395198
1,CS,18333,1.2590923631187252
1,US,18333,1.6991102252864039
1,SS,18333,1.0747144389224559
1,SS,18333,1.0452650363113207
1,US,18333,1.1684425454263874
1,SS,18333,1.1043389724582084
1,SS,18333,1.1543610957191959
1,US,18333,1.474297757495151
1,CP,18333,1.4988657792455342
1,SS,18333,0.9227490303092054
1,CP,18333,1.2929393460972278
1,CP,18333,1.6773387458683828
1,CS,18333,1.356698573619724
1,CP,18333,1.6131281121852226
1,SS,18333,1.6206319541875018
1,CP,18333,2.4685545022207407
1,US,18333,1.5810709507086358
1,SS,18333,1.036619945257371
0,CP,18333,2.5351076492470384
1,US,18333,1.3195649253557349
1,CS,18333,1.1590146665153043
1,CS,18333,1.215337105598337
1,SS,18333,1.1673784051149596
1,CS,18333,1.6868692699995336
0,CP,18333,1.3511129122816783
1,CS,18333,1.198768165123056
1,CP,18333,1.3189391522596452
1,CS,18333,1.0709707037322005
1,CS,18333,1.0813238784971873
1,US,18333,1.323848668366736
1,SS,18333,1.0924120527106425
1,US,18333,1.3424434638177445
1,US,18333,1.2543379126996115
1,CS,18333,1.6467513426623555
1,US,18333,1.3343205140718055
1,CP,18333,1.3907808862404636
1,US,18333,1.4221795764974559
1,CS,18333,1.622097474425118
1,SS,18333,1.0305463356271503
1,US,18333,1.6006016536384777
1,SS,18333,1.2326766762807893
1,US,18333,1.2326387956645704
1,SS,18333,0.9044590694443286
1,CS,18333,1.3071337548753945
1,SS,18333,0.9711064277335026
1,US,18333,0.9015778957887051
1,SS,18333,0.8962703625102222
1,CP,18333,1.1153374321152114
1,SS,18333,1.109491124226679
1,CP,18333,1.6244768366982498
1,US,18333,1.1040401595482763
1,CS,18333,1.3546251227362518
1,CP,18333,1.2751810192535231
1,SS,18333,1.0831274487918563
1,CP,18333,1.0851304893740235
1,SS,18333,1.0878912655944077
0,CP,18333,1.5389312831071038
1,CP,18333,1.370743045060408
1,SS,18333,1.0503686988463414
1,CS,18333,1.3093640400506956
1,CS,18333,1.1009325082968644
1,CP,18333,1.58367754855135
1,CS,18333,1.1758399974601161
1,US,18333,1.0715670782938105
1,CP,18333,1.0906385125945235
1,CP,18333,1.1570290984195708
1,CS,18333,1.6366636901398124
1,CS,18333,2.180596852472263
1,US,18333,1.5566133674665252
1,US,18333,1.1810804621363786
1,SS,18333,0.9490283451250434
1,CS,18333,1.159589315518133
1,CS,18333,0.9990401725826814
1,US,18333,1.1620777477364754
1,US,18333,1.081655296288318
1,CS,18333,1.2127085325464577
1,CP,18333,1.3961218756162452
1,US,18333,1.604126737606748
1,SS,18333,1.1000090893294328
1,US,18333,1.1430769613557459
1,US,18333,1.4711903318302575
1,SS,18333,1.22265569833462
1,CS,18333,1.1990032030053044
1,US,18333,1.5429644227137942
1,SS,18333,1.1183984710196455
0,CP,18333,2.000934147564294
1,SS,18333,2.8733016008345658
1,SS,18333,1.4895156978668638
1,CP,18333,1.1773359689723293
1,SS,18333,0.9692646760399839
1,US,18333,1.3795623346113643
1,CP,18333,1.0675349643574918
1,SS,18333,1.1584280674019283
1,CP,18333,1.1819870312378953
1,SS,18333,0.846290929386214
1,CP,18333,1.1931626099944879
1,CP,18333,2.1609560569349924
1,CS,18333,1.1128083550843257
1,SS,18333,0.9636110678129626
1,CS,18333,0.9741936137074845
0,CP,18333,0.992404116716898
1,CP,18333,1.3390892847710347
1,CS,18333,1.5869313623129528
1,US,18333,1.6274621534730613
1,CS,18333,1.25126147370338
1,CS,18333,1.1152437231594376
1,CP,18333,1.2773974443466614
1,CS,18333,1.7334597746130385
1,US,18333,1.1658990819432802
1,US,18333,1.445596510582618
1,CP,18333,1.653597988763977
1,CS,18333,1.341565138243368
1,US,18333,1.1416137120304484
1,CS,18333,1.0558608226751858
1,CS,18333,0.9784513450017585
1,US,18333,1.5092609643775177
1,SS,18333,1.0849882490747405
1,US,18333,1.1435711990216078
1,CP,18334,1.2443533054383806
1,SS,18334,1.140274274026524
1,CS,18334,1.3422288310575823
1,US,18334,1.302883407804984
1,SS,18334,1.2547938336138031
1,SS,18334,1.1581993760428304
1,US,18334,1.8381367296187818
1,SS,18334,1.2380505352266482
1,SS,18334,1.3499612862142385
1,US,18334,1.4619986879170028
1,CP,18334,1.501799075593226
1,SS,18334,1.0224881835720225
1,CP,18334,1.3284479478243156
1,CP,18334,1.601062657786315
1,CS,18334,1.1848173875987413
1,CP,18334,1.82431539708341
1,SS,18334,1.2088499884703197
1,CP,18334,1.3928840755434067
1,US,18334,1.5927667577925604
1,SS,18334,1.1839930826590717
1,CP,18334,2.063959828420593
1,US,18334,1.1365849565036115
1,CS,18334,1.795111851519323
1,CS,18334,1.4350451679210892
1,SS,18334,1.2905640504104667
1,CS,18334,1.6447598250779265
1,CP,18334,1.3730098813912264
1,CS,18334,1.0216926094271912
1,CP,18334,1.1835904574909364
1,CS,18334,1.0555223033961738
1,CS,18334,1.4101459118573985
1,US,18334,0.9147725378397809
1,SS,18334,1.0454357066228113
1,US,18334,0.9679309980310791
1,US,18334,1.033956601686441
1,CS,18334,1.2052059989500776
1,US,18334,0.8605876074052503
1,CP,18334,1.1512603715000296
1,US,18334,0.9511095351563199
1,CS,18334,0.9462959718466664
1,SS,18334,1.2370002549969286
1,US,18334,1.9643313482765734
1,SS,18334,0.9488023878830063
1,US,18334,1.1513441907090964
1,SS,18334,0.8394479017042613
1,CS,18334,1.8819756318953296
1,SS,18334,1.0418767574919912
1,US,18334,1.0685214334644115
1,SS,18334,1.0072677527159613
1,CP,18334,1.4737838275650574
1,SS,18334,1.4257443969136148
1,CP,18334,1.2576149499200255
1,US,18334,1.0415809253418047
1,CS,18334,1.2116150147558074
1,CP,18334,1.412212730475403
1,SS,18334,1.0361457487661028
1,CP,18334,1.4948828433361996
1,SS,18334,1.1187440195972158
1,CP,18334,1.2813866666228932
1,CP,18334,1.9371725769415207
1,SS,18334,1.0973634588708592
1,CS,18334,1.6112577439935194
1,CS,18334,1.3632204311888927
1,CP,18334,1.2116213281906312
1,CS,18334,1.2595904568224796
1,US,18334,0.9716640072992959
1,CP,18334,1.294394543461749
1,CP,18334,1.5981003599372343
1,CS,18334,1.4381892439987496
1,CS,18334,1.2135261089706546
1,US,18334,1.0783298239748547
1,US,18334,1.1207006102549713
1,SS,18334,1.0914778566866516
1,CS,18334,1.1580156096370047
1,CS,18334,1.0693716147707164
1,US,18334,0.9680783576577596
1,US,18334,1.0510880575757255
1,CS,18334,1.0378111934742265
1,CP,18334,1.4483768497320852
1,US,18334,1.0001986113848034
1,SS,18334,1.1469537749935625
1,US,18334,1.1228141224319188
1,US,18334,0.9169427145334339
1,SS,18334,0.9202085325459848
1,CS,18334,1.3388828543647833
1,US,18334,0.9859921051138372
1,SS,18334,1.061242144048265
1,CP,18334,1.1114297912226903
1,SS,18334,1.0420870710086092
1,SS,18334,0.8613607220795529
1,CP,18334,1.2078945270850454
1,SS,18334,0.903792822982723
1,US,18334,1.1139192310647559
1,CP,18334,1.1330459793662158
1,SS,18334,0.9515272566241038
1,CP,18334,1.170232084192321
1,SS,18334,0.8416232638974179
1,CP,18334,0.9827712782280287
1,CP,18334,0.9029230035530418
1,CS,18334,1.1375087033238742
1,SS,18334,0.836756714646981
1,CS,18334,1.1113819035554116
1,CP,18334,1.2819426520372872
1,CP,18334,1.1380294670461808
1,CS,18334,1.4605248239586217
1,US,18334,1.2361552230977395
1,CS,18334,1.0283893392461323
1,CS,18334,1.0304182802565265
1,CP,18334,0.8971315464596046
1,CS,18334,0.9965934168612876
1,US,18334,1.3435547939807293
1,US,18334,1.0547804821890168
1,CP,18334,1.1534982063312782
1,CS,18334,1.208847747636355
1,US,18334,0.9848153365928738
1,CS,18334,0.9394254886883573
1,CS,18334,1.0386388431215892
1,US,18334,0.9691174156723719
1,SS,18334,0.90736846557229
1,US,18334,0.8065516758624653
0,CP,18350,0.8460543460241752
1,SS,18350,0.7854103821318859
1,CS,18350,0.8597148304233997
1,US,18350,0.9024580898080785
1,SS,18350,0.8330726394979138
0,SS,18350,0.7956015400245633
1,US,18350,0.9102837007380913
1,SS,18350,0.8803576720492856
1,SS,18350,0.7393863590182264
1,US,18350,0.9497091997081952
1,CP,18350,0.8206368897385801
1,SS,18350,0.73934304582599
1,CP,18350,1.34946451058795
1,CP,18350,1.1655002496527231
1,CS,18350,0.9013644828487486
0,CP,18350,0.6718741440968188
1,SS,18350,0.8190913848193304
1,CP,18350,0.9331638371613735
1,US,18350,0.8398278370809749
1,SS,18350,0.6665831670097759
1,CP,18350,0.9969749789447633
1,US,18350,1.0322743519732285
1,CS,18350,0.7543823786163557
1,CS,18350,0.8374116768482054
1,SS,18350,0.6479653073365625
1,CS,18350,0.75470118476278
1,CP,18350,0.7571202566041393
1,CS,18350,0.7039380698224704
1,CP,18350,1.2744079557905934
1,CS,18350,0.9698900399716877
1,CS,18350,0.9568730542487174
1,US,18350,0.8397304094696665
1,SS,18350,0.6898108707428037
1,US,18350,0.9328647385164004
1,US,18350,0.7673842949579921
1,CS,18350,0.6577239769931111
1,US,18350,0.7967471769561598
1,CP,18350,0.7988630714935425
1,US,18350,1.0500058372554122
1,CS,18350,1.0521822379150763
1,SS,18350,0.6312623479361719
